,Year,Jurisdiction,Sector,Use of funds,Age group,Gender,Dollars per capita
60822,2014,Prince Edward Island,Provincial/territorial government,Other institutions,5,M,0.0
60823,2014,Prince Edward Island,Provincial/territorial government,Other institutions,10,M,0.0
60824,2014,Prince Edward Island,Provincial/territorial government,Other institutions,15,M,21.0
60825,2014,Prince Edward Island,Provincial/territorial government,Other institutions,20,M,42.0
60826,2014,Prince Edward Island,Provincial/territorial government,Other institutions,25,M,60.0
60827,2014,Prince Edward Island,Provincial/territorial government,Other institutions,30,M,42.0
60828,2014,Prince Edward Island,Provincial/territorial government,Other institutions,35,M,56.0
60829,2014,Prince Edward Island,Provincial/territorial government,Other institutions,40,M,96.0
60830,2014,Prince Edward Island,Provincial/territorial government,Other institutions,45,M,110.0
60831,2014,Prince Edward Island,Provincial/territorial government,Other institutions,50,M,153.0
60832,2014,Prince Edward Island,Provincial/territorial government,Other institutions,55,M,195.0
60833,2014,Prince Edward Island,Provincial/territorial government,Other institutions,60,M,284.0
60834,2014,Prince Edward Island,Provincial/territorial government,Other institutions,65,M,493.0
60835,2014,Prince Edward Island,Provincial/territorial government,Other institutions,70,M,927.0
60836,2014,Prince Edward Island,Provincial/territorial government,Other institutions,75,M,2211.0
60837,2014,Prince Edward Island,Provincial/territorial government,Other institutions,80,M,5175.0
60838,2014,Prince Edward Island,Provincial/territorial government,Other institutions,85,M,9456.0
60839,2014,Prince Edward Island,Provincial/territorial government,Other institutions,90,M,10046.0
60840,2014,Prince Edward Island,Provincial/territorial government,Physicians,0,F,784.0
60841,2014,Prince Edward Island,Provincial/territorial government,Physicians,1,F,255.0
60842,2014,Prince Edward Island,Provincial/territorial government,Physicians,5,F,150.0
60843,2014,Prince Edward Island,Provincial/territorial government,Physicians,10,F,164.0
60844,2014,Prince Edward Island,Provincial/territorial government,Physicians,15,F,344.0
60845,2014,Prince Edward Island,Provincial/territorial government,Physicians,20,F,418.0
60846,2014,Prince Edward Island,Provincial/territorial government,Physicians,25,F,607.0
60847,2014,Prince Edward Island,Provincial/territorial government,Physicians,30,F,665.0
60848,2014,Prince Edward Island,Provincial/territorial government,Physicians,35,F,570.0
60849,2014,Prince Edward Island,Provincial/territorial government,Physicians,40,F,528.0
60850,2014,Prince Edward Island,Provincial/territorial government,Physicians,45,F,647.0
60851,2014,Prince Edward Island,Provincial/territorial government,Physicians,50,F,620.0
60852,2014,Prince Edward Island,Provincial/territorial government,Physicians,55,F,656.0
60853,2014,Prince Edward Island,Provincial/territorial government,Physicians,60,F,798.0
60854,2014,Prince Edward Island,Provincial/territorial government,Physicians,65,F,737.0
60855,2014,Prince Edward Island,Provincial/territorial government,Physicians,70,F,987.0
60856,2014,Prince Edward Island,Provincial/territorial government,Physicians,75,F,1418.0
60857,2014,Prince Edward Island,Provincial/territorial government,Physicians,80,F,1525.0
60858,2014,Prince Edward Island,Provincial/territorial government,Physicians,85,F,1644.0
60859,2014,Prince Edward Island,Provincial/territorial government,Physicians,90,F,1355.0
60860,2014,Prince Edward Island,Provincial/territorial government,Physicians,0,M,1013.0
60861,2014,Prince Edward Island,Provincial/territorial government,Physicians,1,M,887.0
60862,2014,Prince Edward Island,Provincial/territorial government,Physicians,5,M,1958.0
60863,2014,Prince Edward Island,Provincial/territorial government,Physicians,10,M,4112.0
60864,2014,Prince Edward Island,Provincial/territorial government,Physicians,15,M,218.0
60865,2014,Prince Edward Island,Provincial/territorial government,Physicians,20,M,220.0
60866,2014,Prince Edward Island,Provincial/territorial government,Physicians,25,M,220.0
60867,2014,Prince Edward Island,Provincial/territorial government,Physicians,30,M,268.0
60868,2014,Prince Edward Island,Provincial/territorial government,Physicians,35,M,323.0
60869,2014,Prince Edward Island,Provincial/territorial government,Physicians,40,M,361.0
60870,2014,Prince Edward Island,Provincial/territorial government,Physicians,45,M,431.0
60871,2014,Prince Edward Island,Provincial/territorial government,Physicians,50,M,488.0
60872,2014,Prince Edward Island,Provincial/territorial government,Physicians,55,M,621.0
60873,2014,Prince Edward Island,Provincial/territorial government,Physicians,60,M,790.0
60874,2014,Prince Edward Island,Provincial/territorial government,Physicians,65,M,739.0
60875,2014,Prince Edward Island,Provincial/territorial government,Physicians,70,M,1045.0
60876,2014,Prince Edward Island,Provincial/territorial government,Physicians,75,M,1416.0
60877,2014,Prince Edward Island,Provincial/territorial government,Physicians,80,M,1650.0
60878,2014,Prince Edward Island,Provincial/territorial government,Physicians,85,M,1850.0
60879,2014,Prince Edward Island,Provincial/territorial government,Physicians,90,M,1405.0
60880,2014,Prince Edward Island,Provincial/territorial government,Other professionals,0,F,
60881,2014,Prince Edward Island,Provincial/territorial government,Other professionals,1,F,
60882,2014,Prince Edward Island,Provincial/territorial government,Other professionals,5,F,
60883,2014,Prince Edward Island,Provincial/territorial government,Other professionals,10,F,
60884,2014,Prince Edward Island,Provincial/territorial government,Other professionals,15,F,
60885,2014,Prince Edward Island,Provincial/territorial government,Other professionals,20,F,
60886,2014,Prince Edward Island,Provincial/territorial government,Other professionals,25,F,
60887,2014,Prince Edward Island,Provincial/territorial government,Other professionals,30,F,
60888,2014,Prince Edward Island,Provincial/territorial government,Other professionals,35,F,
60889,2014,Prince Edward Island,Provincial/territorial government,Other professionals,40,F,
60890,2014,Prince Edward Island,Provincial/territorial government,Other professionals,45,F,
60891,2014,Prince Edward Island,Provincial/territorial government,Other professionals,50,F,
60892,2014,Prince Edward Island,Provincial/territorial government,Other professionals,55,F,
60893,2014,Prince Edward Island,Provincial/territorial government,Other professionals,60,F,
60894,2014,Prince Edward Island,Provincial/territorial government,Other professionals,65,F,
60895,2014,Prince Edward Island,Provincial/territorial government,Other professionals,70,F,
60896,2014,Prince Edward Island,Provincial/territorial government,Other professionals,75,F,
60897,2014,Prince Edward Island,Provincial/territorial government,Other professionals,80,F,
60898,2014,Prince Edward Island,Provincial/territorial government,Other professionals,85,F,
60899,2014,Prince Edward Island,Provincial/territorial government,Other professionals,90,F,
60900,2014,Prince Edward Island,Provincial/territorial government,Other professionals,0,M,
60901,2014,Prince Edward Island,Provincial/territorial government,Other professionals,1,M,
60902,2014,Prince Edward Island,Provincial/territorial government,Other professionals,5,M,
60903,2014,Prince Edward Island,Provincial/territorial government,Other professionals,10,M,
60904,2014,Prince Edward Island,Provincial/territorial government,Other professionals,15,M,
60905,2014,Prince Edward Island,Provincial/territorial government,Other professionals,20,M,
60906,2014,Prince Edward Island,Provincial/territorial government,Other professionals,25,M,
60907,2014,Prince Edward Island,Provincial/territorial government,Other professionals,30,M,
60908,2014,Prince Edward Island,Provincial/territorial government,Other professionals,35,M,
60909,2014,Prince Edward Island,Provincial/territorial government,Other professionals,40,M,
60910,2014,Prince Edward Island,Provincial/territorial government,Other professionals,45,M,
60911,2014,Prince Edward Island,Provincial/territorial government,Other professionals,50,M,
60912,2014,Prince Edward Island,Provincial/territorial government,Other professionals,55,M,
60913,2014,Prince Edward Island,Provincial/territorial government,Other professionals,60,M,
60914,2014,Prince Edward Island,Provincial/territorial government,Other professionals,65,M,
60915,2014,Prince Edward Island,Provincial/territorial government,Other professionals,70,M,
60916,2014,Prince Edward Island,Provincial/territorial government,Other professionals,75,M,
60917,2014,Prince Edward Island,Provincial/territorial government,Other professionals,80,M,
60918,2014,Prince Edward Island,Provincial/territorial government,Other professionals,85,M,
60919,2014,Prince Edward Island,Provincial/territorial government,Other professionals,90,M,
60920,2014,Prince Edward Island,Provincial/territorial government,Drugs,0,F,3.0
60921,2014,Prince Edward Island,Provincial/territorial government,Drugs,1,F,6.0
60922,2014,Prince Edward Island,Provincial/territorial government,Drugs,5,F,8.0
60923,2014,Prince Edward Island,Provincial/territorial government,Drugs,10,F,16.0
60924,2014,Prince Edward Island,Provincial/territorial government,Drugs,15,F,42.0
60925,2014,Prince Edward Island,Provincial/territorial government,Drugs,20,F,70.0
60926,2014,Prince Edward Island,Provincial/territorial government,Drugs,25,F,129.0
60927,2014,Prince Edward Island,Provincial/territorial government,Drugs,30,F,117.0
60928,2014,Prince Edward Island,Provincial/territorial government,Drugs,35,F,156.0
60929,2014,Prince Edward Island,Provincial/territorial government,Drugs,40,F,155.0
60930,2014,Prince Edward Island,Provincial/territorial government,Drugs,45,F,171.0
60931,2014,Prince Edward Island,Provincial/territorial government,Drugs,50,F,226.0
60932,2014,Prince Edward Island,Provincial/territorial government,Drugs,55,F,208.0
60933,2014,Prince Edward Island,Provincial/territorial government,Drugs,60,F,252.0
60934,2014,Prince Edward Island,Provincial/territorial government,Drugs,65,F,485.0
60935,2014,Prince Edward Island,Provincial/territorial government,Drugs,70,F,618.0
60936,2014,Prince Edward Island,Provincial/territorial government,Drugs,75,F,737.0
60937,2014,Prince Edward Island,Provincial/territorial government,Drugs,80,F,882.0
60938,2014,Prince Edward Island,Provincial/territorial government,Drugs,85,F,933.0
60939,2014,Prince Edward Island,Provincial/territorial government,Drugs,90,F,1067.0
60940,2014,Prince Edward Island,Provincial/territorial government,Drugs,0,M,2.0
60941,2014,Prince Edward Island,Provincial/territorial government,Drugs,1,M,8.0
60942,2014,Prince Edward Island,Provincial/territorial government,Drugs,5,M,20.0
60943,2014,Prince Edward Island,Provincial/territorial government,Drugs,10,M,31.0
60944,2014,Prince Edward Island,Provincial/territorial government,Drugs,15,M,26.0
60945,2014,Prince Edward Island,Provincial/territorial government,Drugs,20,M,98.0
60946,2014,Prince Edward Island,Provincial/territorial government,Drugs,25,M,122.0
60947,2014,Prince Edward Island,Provincial/territorial government,Drugs,30,M,148.0
60948,2014,Prince Edward Island,Provincial/territorial government,Drugs,35,M,131.0
60949,2014,Prince Edward Island,Provincial/territorial government,Drugs,40,M,140.0
60950,2014,Prince Edward Island,Provincial/territorial government,Drugs,45,M,132.0
60951,2014,Prince Edward Island,Provincial/territorial government,Drugs,50,M,129.0
60952,2014,Prince Edward Island,Provincial/territorial government,Drugs,55,M,192.0
60953,2014,Prince Edward Island,Provincial/territorial government,Drugs,60,M,218.0
60954,2014,Prince Edward Island,Provincial/territorial government,Drugs,65,M,447.0
60955,2014,Prince Edward Island,Provincial/territorial government,Drugs,70,M,685.0
60956,2014,Prince Edward Island,Provincial/territorial government,Drugs,75,M,762.0
60957,2014,Prince Edward Island,Provincial/territorial government,Drugs,80,M,889.0
60958,2014,Prince Edward Island,Provincial/territorial government,Drugs,85,M,1113.0
60959,2014,Prince Edward Island,Provincial/territorial government,Drugs,90,M,661.0
60960,2014,Nova Scotia,Provincial/territorial government,Total,0,F,11001.0
60961,2014,Nova Scotia,Provincial/territorial government,Total,1,F,1399.0
60962,2014,Nova Scotia,Provincial/territorial government,Total,5,F,1054.0
60963,2014,Nova Scotia,Provincial/territorial government,Total,10,F,1130.0
60964,2014,Nova Scotia,Provincial/territorial government,Total,15,F,1626.0
60965,2014,Nova Scotia,Provincial/territorial government,Total,20,F,1923.0
60966,2014,Nova Scotia,Provincial/territorial government,Total,25,F,2591.0
60967,2014,Nova Scotia,Provincial/territorial government,Total,30,F,2796.0
60968,2014,Nova Scotia,Provincial/territorial government,Total,35,F,2396.0
60969,2014,Nova Scotia,Provincial/territorial government,Total,40,F,2242.0
